"Name","State","finished_run","METHOD.METHOD_NAME","Tags","Created","Runtime","SOLVER.BASE_LR","SOLVER.OPTIMIZING_METHOD","SOLVER.MOMENTUM","SOLVER.NESTEROV","METHOD.REPLAY.MEMORY_SIZE_SAMPLES","METHOD.REPLAY.STORAGE_POLICY","MODEL.FREEZE_BACKBONE","OUTPUT_DIR","adhoc_users_aggregate/train_action_batch/AG_cumul/mean","adhoc_users_aggregate/train_noun_batch/AG_cumul/mean","adhoc_users_aggregate/train_action_batch/AG_cumul/SE","adhoc_users_aggregate/train_noun_batch/AG_cumul/SE","adhoc_users_aggregate/train_verb_batch/AG_cumul/SE","adhoc_users_aggregate/user_aggregate_count","User","Notes","adhoc_users_aggregate/train_verb_batch/AG_cumul/mean"
"USER-27_Finetuning_2022-09-13_19-06-06_UIDa5593593-060e-486e-a66c-bee13635f170_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-14T02:21:55.000Z","15783","0.001","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-13_19-06-06_UIDa5593593-060e-486e-a66c-bee13635f170","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_18-43-39_UIDf99d1b24-9949-4ca3-b99d-2d38a9f0d94f_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-14T02:03:30.000Z","24054","0.01","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-13_18-43-39_UIDf99d1b24-9949-4ca3-b99d-2d38a9f0d94f","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-14T02:03:11.000Z","13443","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_18-43-04_UIDfeb4e39f-a014-4021-88b7-28622be7a7c6_MATT","finished","","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-14T02:03:09.000Z","22275","0.1","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-13_18-43-04_UIDfeb4e39f-a014-4021-88b7-28622be7a7c6","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_18-43-39_UIDf99d1b24-9949-4ca3-b99d-2d38a9f0d94f_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-14T01:59:22.000Z","15646","0.01","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-13_18-43-39_UIDf99d1b24-9949-4ca3-b99d-2d38a9f0d94f","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_18-43-04_UIDfeb4e39f-a014-4021-88b7-28622be7a7c6_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-14T01:58:41.000Z","15546","0.1","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-13_18-43-04_UIDfeb4e39f-a014-4021-88b7-28622be7a7c6","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T22:25:35.000Z","8313","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T20:17:25.000Z","4724","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_11-21-41_UID90dc9916-8bf1-42b2-aeca-867e5ac87c8b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T18:23:37.000Z","53334","0.001","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-21-41_UID90dc9916-8bf1-42b2-aeca-867e5ac87c8b","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_11-21-41_UID90dc9916-8bf1-42b2-aeca-867e5ac87c8b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T18:23:32.000Z","30497","0.001","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-21-41_UID90dc9916-8bf1-42b2-aeca-867e5ac87c8b","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_11-17-06_UID7cbb3ae5-9ea5-429f-be0b-0308e7310316_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T18:18:59.000Z","53734","0.01","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-17-06_UID7cbb3ae5-9ea5-429f-be0b-0308e7310316","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_11-17-06_UID7cbb3ae5-9ea5-429f-be0b-0308e7310316_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T18:18:39.000Z","31067","0.01","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-17-06_UID7cbb3ae5-9ea5-429f-be0b-0308e7310316","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_11-07-47_UID3570828c-3aa7-4983-ab21-d75dfbdb4226_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T18:09:17.000Z","76273","0.1","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-07-47_UID3570828c-3aa7-4983-ab21-d75dfbdb4226","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_11-07-47_UID3570828c-3aa7-4983-ab21-d75dfbdb4226_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T18:09:13.000Z","53138","0.1","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-07-47_UID3570828c-3aa7-4983-ab21-d75dfbdb4226","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T17:55:34.000Z","50565","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T17:55:20.000Z","29203","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_09-35-20_UID15afc9c2-2463-47fa-b6f9-59930f45a628_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:38:02.000Z","13638","0.001","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-20_UID15afc9c2-2463-47fa-b6f9-59930f45a628","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_09-35-20_UID15afc9c2-2463-47fa-b6f9-59930f45a628_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:37:57.000Z","18535","0.001","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-20_UID15afc9c2-2463-47fa-b6f9-59930f45a628","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:37:43.000Z","19336","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:37:36.000Z","14596","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:37:13.000Z","19137","0.1","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:36:58.000Z","14343","0.1","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:35:00.000Z","19046","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:34:43.000Z","14210","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30","","","","","","","matthiasdelange","-",""
"USER-29_Finetuning_2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:34:31.000Z","21031","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","","","","","","","matthiasdelange","-",""
"USER-27_Finetuning_2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-13T16:34:23.000Z","13339","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","","","","","","","matthiasdelange","-",""
"USER-324_Finetuning_2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T08:55:36.000Z","6481","0.0001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-0001/2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b","","","","","","","matthiasdelange","-",""
"USER-30_Finetuning_2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T07:46:39.000Z","6164","0.0001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-0001/2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b","","","","","","","matthiasdelange","-",""
"USER-324_Finetuning_2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T07:08:14.000Z","7445","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05","","","","","","","matthiasdelange","-",""
"USER-324_Finetuning_2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6_MATT","finished","true","Finetuning","","2022-09-12T06:01:20.000Z","7298","0.0001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-0001_SOLVER-MOMENTUM=0-0/2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6","-1.5192378504235542","-1.2340454483329149","0.6683618249407395","0.5618308741376729","0.11406038623851114","4","matthiasdelange","-","-0.2851923902685479"
"USER-104_Finetuning_2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T05:07:54.000Z","13637","0.0001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-0001/2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T05:07:13.000Z","9536","0.0001","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-0001/2022-09-12_05-04-38_UID95374ea7-91bf-4149-8415-4ba03a69634b","","","","","","","matthiasdelange","-",""
"USER-104_Finetuning_2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T05:04:00.000Z","14224","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05","","","","","","","matthiasdelange","-",""
"USER-108_Finetuning_2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T05:03:57.000Z","10001","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05","","","","","","","matthiasdelange","-",""
"USER-30_Finetuning_2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05_MATT","finished","true","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T05:03:30.000Z","7458","0.01","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-12_05-02-11_UIDe0909719-2568-424b-af62-31fe7473fa05","","","","","","","matthiasdelange","-",""
"USER-30_Finetuning_2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6_MATT","finished","true","Finetuning","","2022-09-12T04:09:57.000Z","8669","0.0001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-0001_SOLVER-MOMENTUM=0-0/2022-09-11_21-54-53_UID73e360c4-c761-4329-bf30-a1f5a3b26aa6","-1.5192378504235542","-1.2340454483329149","0.6683618249407395","0.5618308741376729","0.11406038623851114","4","matthiasdelange","-","-0.2851923902685479"
"USER-30_Finetuning_2022-09-11_21-54-37_UID89411de5-479c-43e3-94da-7a02cbabb796_MATT","crashed","","Finetuning","","2022-09-12T04:06:15.000Z","3815","0.0001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-0001_SOLVER-MOMENTUM=0-9/2022-09-11_21-54-37_UID89411de5-479c-43e3-94da-7a02cbabb796","","","","","","","matthiasdelange","-",""
"USER-324_Finetuning_2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a_MATT","crashed","","Finetuning","ego4d_action_recog, exp01_02_finetuning_adam","2022-09-12T02:36:20.000Z","9141","0.1","adam","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_02_finetuning_adam/../../../results/ego4d_action_recog/exp01_02_finetuning_adam/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-11_17-25-18_UID6ec54d0d-9178-4c3d-a64e-3ba18c79909a","","","","","","","matthiasdelange","-",""
"USER-324_Finetuning_2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a_MATT","crashed","","Finetuning","exp01_01_finetuning_sgd","2022-09-12T02:33:49.000Z","9331","0.1","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9/2022-09-11_17-14-56_UID04c7eb9d-709f-44cc-b969-92ea5f87998a","-9.609700064631951","-3.850093754374001","3.027898461895332","1.6600816864398087","1.4446130457604065","4","matthiasdelange","-","-5.759606160051634"
"USER-324_Finetuning_2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5_MATT","crashed","","Finetuning","exp01_01_finetuning_sgd","2022-09-12T02:18:20.000Z","10231","0.001","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp01_01_finetuning_sgd/../../../results/ego4d_action_recog/exp01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9/2022-09-11_17-15-58_UIDb636a389-7a63-402d-82c5-008309bc21c5","-1.4149177517017142","-1.2118203956808165","1.5077806719484723","1.058612177786759","0.4651639278795451","4","matthiasdelange","-","-0.20309726846495263"
